id,filename,ident,name,type,frequency_khz,latitude_deg,longitude_deg,elevation_ft,iso_country,usage_type,power
94531,Tango-Papa_NDB_FI,TP,Tango-Papa,NDB,290,64.88449860,25.53160095,,FI,TERMINAL,LOW
94532,Takapoto_NDB_PF,TP,Takapoto,NDB,349,-14.71469975,-145.25300598,62,PF,TERMINAL,MEDIUM
94533,Tapak_Tuan_NDB_ID,TP,Tapak Tuan,NDB,230,3.16592002,97.28589630,13,ID,BOTH,MEDIUM
94534,Teplorechensky_NDB_RU,TP,Teplorechensky,NDB,118,44.15499878,43.53329849,,RU,BOTH,HIGH
94535,Topchyne_NDB_UA,TP,Topchyne,NDB,643,48.93980026,34.79330063,,UA,BOTH,HIGH
94536,Cosme_NDB_US,TP,Cosme,NDB,368,28.08530045,-82.52529907,,US,TERMINAL,LOW
94537,Temple_Bar_NDB_AU,TPB,Temple Bar,NDB,352,-23.74500084,133.78900146,,AU,BOTH,LOW
94538,Knight_NDB_US,TPF,Knight,NDB,270,27.90839958,-82.45429993,7,US,TERMINAL,LOW
94539,Tanjung_Pinang_VOR-DME_ID,TPG,Tanjung Pinang,VOR-DME,114800,0.90354401,104.51499939,132,ID,BOTH,HIGH
94540,Tonopah_VORTAC_US,TPH,Tonopah,VORTAC,117200,38.03070068,-117.03399658,5330,US,LO,MEDIUM
94541,Tripoli_VOR-DME_LY,TPI,Tripoli,VOR-DME,114500,32.66249847,13.15559959,263,LY,BOTH,HIGH
94542,Temple_VOR-DME_US,TPL,Temple,VOR-DME,110400,31.20929909,-97.42500305,710,US,LO,MEDIUM
94543,Topola_VOR-DME_RS,TPL,Topola,VOR-DME,116800,44.14350128,20.74440002,1526,RS,BOTH,HIGH
94544,Tupile_NDB_PA,TPL,Tupile,NDB,356,9.25911045,-78.11859894,,PA,BOTH,MEDIUM
94545,Topola_NDB_RS,TPL,Topola,NDB,348,44.13980103,20.74570084,,RS,LO,MEDIUM
94546,Tanjung_Pandan_VOR-DME_ID,TPN,Tanjung Pandan,VOR-DME,116700,-2.72454000,107.75299835,20,ID,BOTH,HIGH
94547,Tripolis_TACAN_GR,TPO,Tripolis,TACAN,109800,37.52780151,22.40530014,2113,GR,BOTH,HIGH
94548,Tapuruquara_NDB_BR,TPQ,Tapuruquara,NDB,365,-0.41700000,-65.03630066,,BR,LO,MEDIUM
94549,Pratica_Di_Mare_TACAN_IT,TPR,Pratica Di Mare,TACAN,108700,41.62160110,12.49380016,135,IT,BOTH,MEDIUM
94550,Tapiosap_VOR-DME_HU,TPS,Tapiosap,VOR-DME,115900,47.49330139,19.44619942,839,HU,BOTH,HIGH
94551,Tapiosap_NDB_HU,TPS,Tapiosap,NDB,306,47.49330139,19.44619942,839,HU,BOTH,LOW
94552,Itapevi_NDB_BR,TPV,Itapevi,NDB,270,-23.56550026,-46.92269897,,BR,LO,MEDIUM
94553,Tepexpan_NDB_MX,TPX,Tepexpan,NDB,359,19.61140060,-98.96040344,7500,MX,LO,MEDIUM
94554,Vnukovo_NDB_RU,TQ,Vnukovo,NDB,468,55.63830185,37.29669952,,RU,TERMINAL,MEDIUM
94555,Tuscola_VOR-DME_US,TQA,Tuscola,VOR-DME,111600,32.23569870,-99.81680298,2018,US,LO,MEDIUM
94556,Taquara_NDB_BR,TQA,Taquara,NDB,360,-29.66850090,-50.78179932,,BR,LO,MEDIUM
94557,Tekamah_VOR_US,TQE,Tekamah,VOR,108400,41.75960159,-96.17859650,1030,US,TERMINAL,LOW
94558,Tahlequah_NDB_US,TQH,Tahlequah,NDB,215,35.92649841,-95.00579834,970,US,TERMINAL,LOW
94559,Scott_City_NDB_US,TQK,Scott City,NDB,256,38.48009872,-100.88800049,2962,US,LO,LOW
94560,Tres_Esquinas_VOR-DME_CO,TQS,Tres Esquinas,VOR-DME,114200,0.74204201,-75.23339844,675,CO,LO,HIGH
94561,Tsuiki_TACAN_JP,TQT,Tsuiki,TACAN,110400,33.68809891,131.03799438,84,JP,BOTH,HIGH
94562,Tory_VOR-DME_NZ,TR,Tory,VOR-DME,114600,-41.18579865,174.36199951,230,NZ,BOTH,HIGH
94563,Tirana_NDB_AL,TR,Tirana,NDB,290,41.46319962,19.71409988,89,AL,BOTH,HIGH
94564,Ternate_NDB_ID,TR,Ternate,NDB,265,0.83079702,127.37899780,49,ID,BOTH,MEDIUM
94565,Tiruchirappalli_NDB_IN,TR,Tiruchirappalli,NDB,307,10.74989986,78.68840027,,IN,BOTH,MEDIUM
94566,Turgay_NDB_KZ,TR,Turgay,NDB,494,49.63330078,63.48329926,,KZ,BOTH,MEDIUM
94567,Trencin_NDB_SK,TR,Trencin,NDB,338,48.86109924,17.94169998,,SK,TERMINAL,LOW
94568,Tor_NDB_NO,TR,Tor,NDB,375,56.64139938,3.32556009,,NO,BOTH,MEDIUM
94569,Turan_NDB_RU,TR,Turan,NDB,980,52.16669846,93.91670227,,RU,BOTH,HIGH
94570,Trang_NDB_TH,TR,Trang,NDB,248,7.51182985,99.62010193,,TH,BOTH,LOW
94571,Trypillia_NDB_UA,TR,Trypillia,NDB,745,50.11640167,30.76490021,,UA,BOTH,HIGH
94572,Mocca_NDB_US,TR,Mocca,NDB,299,36.55540085,-82.31800079,,US,TERMINAL,LOW
94573,Tr_DME_AL,TR,Tr,DME,117700,41.41830063,19.71170044,,AL,TERMINAL,LOW
94574,Trasadingen_DME_CH,TRA,Trasadingen,DME,114300,47.68949900,8.43695000,1850,CH,BOTH,HIGH
94575,Treblo_VOR_PL,TRB,Treblo,VOR,115400,54.21060181,17.07329941,,PL,BOTH,HIGH
94576,Tiaret_VOR-DME_DZ,TRB,Tiaret,VOR-DME,116300,35.34780121,1.51499999,2902,DZ,BOTH,HIGH
94577,Tiaret_NDB_DZ,TRB,Tiaret,NDB,389,35.34579849,1.50056005,,DZ,BOTH,LOW
94578,Rio_Cuarto_VOR_AR,TRC,Rio Cuarto,VOR,114200,-33.09220123,-64.26499939,1378,AR,BOTH,HIGH
94579,Torreon_VOR-DME_MX,TRC,Torreon,VOR-DME,116400,25.56399918,-103.40799713,3688,MX,BOTH,HIGH
94580,Trelew_VOR-DME_AR,TRE,Trelew,VOR-DME,115100,-43.20249939,-65.24720001,141,AR,BOTH,HIGH
94581,Tottori_VOR-DME_JP,TRE,Tottori,VOR-DME,110200,35.52730179,134.16499329,115,JP,BOTH,LOW
94582,Taree_NDB_AU,TRE,Taree,NDB,371,-31.88949966,152.50900269,,AU,BOTH,HIGH
94583,Treviso_NDB_IT,TRE,Treviso,NDB,302,45.62250137,12.09560013,,IT,LO,LOW
94584,Turaif_VOR-DME_SA,TRF,Turaif,VOR-DME,116100,31.69330025,38.73469925,2808,SA,BOTH,HIGH
94585,Tyrifjord_NDB_NO,TRF,Tyrifjord,NDB,352,59.92919922,10.26930046,,NO,RNAV,HIGH
94586,Trinidad_VOR-DME_BO,TRI,Trinidad,VOR-DME,115900,-14.79909992,-64.93840027,509,BO,BOTH,HIGH
94587,Trogir_NDB_HR,TRI,Trogir,NDB,378,43.49679947,16.22249985,167,HR,LO,MEDIUM
94588,Piarco_NDB_TT,TRI,Piarco,NDB,382,10.59340000,-61.42210007,57,TT,BOTH,MEDIUM
94589,Tarakan_VOR-DME_ID,TRK,Tarakan,VOR-DME,116600,3.32560992,117.56199646,20,ID,BOTH,HIGH
94590,Alcantarilla_TACAN_ES,TRL,Alcantarilla,TACAN,116600,37.95109940,-1.22916996,243,ES,BOTH,MEDIUM
94591,Tripolis_VOR-DME_GR,TRL,Tripolis,VOR-DME,116200,37.40269852,22.33959961,3429,GR,BOTH,HIGH
94592,Troll_DME_NO,TRL,Troll,DME,116100,60.64519882,3.72387004,309,NO,TERMINAL,LOW
94593,Thermal_VORTAC_US,TRM,Thermal,VORTAC,116200,33.62810135,-116.16000366,-87,US,BOTH,HIGH
94594,Terminal_TACAN_PT,TRM,Terminal,TACAN,116200,38.76039886,-27.09259987,172,PT,BOTH,LOW
94595,Tres_Marias_VOR-DME_BR,TRM,Tres Marias,VOR-DME,114700,-18.20319939,-45.45700073,2835,BR,BOTH,HIGH
94596,Trondheim_VOR-DME_NO,TRM,Trondheim,VOR-DME,112500,63.52590179,10.89009953,1954,NO,RNAV,HIGH
94597,Tirana_VOR-DME_AL,TRN,Tirana,VOR-DME,117700,41.41609955,19.71820068,125,AL,BOTH,HIGH
94598,Tehran_VOR-DME_IR,TRN,Tehran,VOR-DME,115300,35.69699860,51.28379822,3987,IR,BOTH,HIGH
94599,Trang_VOR-DME_TH,TRN,Trang,VOR-DME,116600,7.50894022,99.62599945,67,TH,BOTH,HIGH
94600,Turnberry_VOR-DME_GB,TRN,Turnberry,VOR-DME,117500,55.31330109,-4.78388977,600,GB,BOTH,HIGH
94601,Troyes_VOR_FR,TRO,Troyes,VOR,116000,48.25120163,3.96314001,859,FR,BOTH,HIGH
94602,Tromso_VOR-DME_NO,TRO,Tromso,VOR-DME,113800,69.70279694,18.99679947,545,NO,RNAV,HIGH
94603,Joday_NDB_LY,TRO,Joday,NDB,328,32.79579926,12.82779980,,LY,BOTH,HIGH
94604,Corrientes_NDB_PE,TRO,Corrientes,NDB,325,-3.79972005,-75.03970337,427,PE,BOTH,LOW
94605,Trapani_VORTAC_IT,TRP,Trapani,VORTAC,108800,37.89599991,12.51319981,128,IT,RNAV,HIGH
94606,Tarapoa_NDB_EC,TRP,Tarapoa,NDB,328,-0.13138901,-76.32469940,814,EC,LO,MEDIUM
94607,Trapani_NDB_IT,TRP,Trapani,NDB,318,37.91429901,12.49300003,,IT,BOTH,LOW
94608,Reengus_Asovo_NDB_IN,TRR,Reengus/Asovo,NDB,266,27.36680031,75.56559753,,IN,BOTH,MEDIUM
94610,Trosa_VOR-DME_SE,TRS,Trosa,VOR-DME,114300,58.93790054,17.50219917,213,SE,RNAV,HIGH
94612,Trent_VOR-DME_DE,TRT,Trent,VOR-DME,108450,54.51100159,13.24930000,41,DE,BOTH,HIGH
94613,Trat_NDB-DME_TH,TRT,Trat,NDB-DME,384,12.27449989,102.31400299,105,TH,BOTH,MEDIUM
94614,Trujillo_VOR-DME_PE,TRU,Trujillo,VOR-DME,116300,-8.08722019,-79.11219788,100,PE,BOTH,HIGH
94615,Trundon_NDB_SE,TRU,Trundon,NDB,421,65.38729858,21.77029991,,SE,TERMINAL,LOW
94616,Trenton_NDB_US,TRX,Trenton,NDB,400,40.08029938,-93.59300232,758,US,TERMINAL,LOW
94617,Trzebnica_VOR-DME_PL,TRZ,Trzebnica,VOR-DME,113600,51.30820084,17.11429977,787,PL,BOTH,HIGH
94618,Termez_VOR-DME_UZ,TRZ,Termez,VOR-DME,113400,37.28499985,67.30670166,1026,UZ,BOTH,HIGH
94619,Timmins_NDB_CA,TS,Timmins,NDB,212,48.56529999,-81.45249939,,CA,BOTH,MEDIUM
94620,Toulouse_NDB_FR,TS,Toulouse,NDB,423,43.50730133,1.48678005,844,FR,BOTH,LOW
94621,Tokushima_NDB_JP,TS,Tokushima,NDB,333,34.12810135,134.60600281,26,JP,BOTH,MEDIUM
94622,Turkestan_NDB_KZ,TS,Turkestan,NDB,415,43.29999924,68.36669922,,KZ,BOTH,MEDIUM
94623,Zadonsk_NDB_RU,TS,Zadonsk,NDB,360,52.38330078,38.93330002,,RU,BOTH,HIGH
94624,Tarko-Sale_NDB_RU,TS,Tarko-Sale,NDB,310,64.90000153,77.78330231,,RU,BOTH,HIGH
94625,Tunis_NDB_TN,TS,Tunis,NDB,325,36.93980026,10.25119972,19,TN,TERMINAL,MEDIUM
94626,Tokushima_VORTAC_JP,TSC,Tokushima,VORTAC,114900,34.13000107,134.61000061,46,JP,BOTH,HIGH
94627,Salamanca_TACAN_ES,TSC,Salamanca,TACAN,113300,40.95520020,-5.50248003,2595,ES,BOTH,HIGH
94628,Tshikondeni_NDB_ZA,TSH,Tshikondeni,NDB,253,-22.50919914,30.94919968,,ZA,BOTH,MEDIUM
94629,Thessaloniki_VOR-DME_GR,TSL,Thessaloniki,VOR-DME,112100,40.45690155,22.99110031,665,GR,BOTH,HIGH
94630,Tansonnhat_VOR-DME_VN,TSN,Tansonnhat,VOR-DME,116700,10.81639957,106.64600372,52,VN,BOTH,HIGH
94631,Malelane_NDB_ZA,TSO,Malelane,NDB,450,-25.44029999,31.67499924,,ZA,BOTH,MEDIUM
94632,Tolson_NDB_US,TSO,Tolson,NDB,395,40.56259918,-81.07759857,1184,US,TERMINAL,LOW
94633,Timisoara_NDB_RO,TSR,Timisoara,NDB,408,45.81800079,21.30540085,314,RO,BOTH,MEDIUM
94634,Truscott_NDB_AU,TST,Truscott,NDB,359,-14.08969975,126.38700104,,AU,BOTH,MEDIUM
94635,Toussus_VOR_FR,TSU,Toussus,VOR,108250,48.75370026,2.10236001,547,FR,BOTH,HIGH
94636,Santan_NDB_ID,TT,Santan,NDB,210,-0.06711200,117.44999695,121,ID,BOTH,MEDIUM
94637,Trenn_NDB_US,TT,Trenn,NDB,369,40.21260071,-74.89920044,137,US,TERMINAL,LOW
94638,Leeco_NDB_US,TT,Leeco,NDB,406,35.49729919,-79.13990021,330,US,BOTH,LOW
94639,Stutt_NDB_US,TT,Stutt,NDB,338,34.50579834,-91.58159637,196,US,TERMINAL,LOW
94640,Toyota_VOR-DME_JP,TTE,Toyota,VOR-DME,117200,34.19070053,131.01600647,2234,JP,BOTH,HIGH
94641,Tule_VOR-DME_US,TTE,Tule,VOR-DME,109200,35.91310120,-119.02100372,580,US,LO,MEDIUM
94642,Terre_Haute_VORTAC_US,TTH,Terre Haute,VORTAC,115300,39.48899841,-87.24900055,610,US,BOTH,HIGH
94643,Noria_VOR-DME_MX,TTM,Noria,VOR-DME,114400,22.96780014,-99.77269745,3750,MX,BOTH,HIGH
94644,Tetouan_VOR-DME_MA,TTN,Tetouan,VOR-DME,117300,35.59500122,-5.32471991,49,MA,BOTH,HIGH
94645,Tirupati_VOR-DME_IN,TTP,Tirupati,VOR-DME,115700,13.63440037,79.53910065,349,IN,BOTH,HIGH
94646,Tomotla_NDB_US,TTQ,Tomotla,NDB,335,35.11650085,-83.95659637,1855,US,TERMINAL,LOW
94647,Tiruchirappalli_VOR-DME_IN,TTR,Tiruchirappalli,VOR-DME,113100,10.76239967,78.71340179,311,IN,BOTH,HIGH
94648,Tea_Tree_NDB_AU,TTR,Tea Tree,NDB,374,-42.69219971,147.31399536,,AU,BOTH,LOW
94649,Tumlingtar_NDB_NP,TTR,Tumlingtar,NDB,227,27.31640053,87.19529724,,NP,BOTH,LOW
94650,Kennedy_Space_Center_TACAN_US,TTS,Kennedy Space Center,TACAN,112250,28.62619972,-80.69580078,57,US,BOTH,HIGH
94651,Maverick_VOR-DME_US,TTT,Maverick,VOR-DME,113100,32.86920166,-97.04049683,540,US,BOTH,HIGH
94652,Troughton_Island_NDB_AU,TTX,Troughton Island,NDB,413,-13.75469971,126.14900208,,AU,BOTH,LOW
94653,Tuzla_NDB_BA,TU,Tuzla,NDB,445,44.47729874,18.48299980,,BA,TERMINAL,MEDIUM
94654,Aarhus_NDB_DK,TU,Aarhus,NDB,374,56.28799820,10.77530003,,DK,TERMINAL,LOW
94655,Tardanu_NDB_ID,TU,Tardanu,NDB,270,-10.49219990,121.84899902,330,ID,BOTH,MEDIUM
94656,Tuticorin_NDB_IN,TU,Tuticorin,NDB,376,8.72560978,78.02570343,,IN,BOTH,MEDIUM
94657,Aktyubinsk_Lom_NDB_KZ,TU,Aktyubinsk Lom,NDB,323,50.21110153,57.26070023,,KZ,BOTH,MEDIUM
94658,Kuala_Terengganu_NDB_MY,TU,Kuala Terengganu,NDB,312,5.38299990,103.10700226,19,MY,BOTH,MEDIUM
94659,Turbat_NDB_PK,TU,Turbat,NDB,237,25.99010086,63.02980042,533,PK,BOTH,MEDIUM
94660,Bely_NDB_RU,TU,Bely,NDB,129,55.84999847,32.93330002,,RU,BOTH,HIGH
94661,Tutuka_NDB_ZA,TU,Tutuka,NDB,353,-26.72159958,29.35799980,5354,ZA,BOTH,MEDIUM
94662,Oillr_NDB_US,TU,Oillr,NDB,338,36.09740067,-95.88880157,,US,TERMINAL,LOW
94663,Veron_NDB_US,TU,Veron,NDB,420,34.18030167,-88.76869965,325,US,LO,LOW
94664,Timaru_NDB-DME_NZ,TU,Timaru,NDB-DME,366,-44.30839920,171.22500610,89,NZ,BOTH,LOW
94665,Tucuman_VOR-DME_AR,TUC,Tucuman,VOR-DME,114100,-26.84580040,-65.10829926,1483,AR,BOTH,HIGH
94666,Tunis_VOR-DME_TN,TUC,Tunis,VOR-DME,116500,36.85160065,10.23029995,53,TN,BOTH,HIGH
94667,Tucupita_NDB_VE,TUC,Tucupita,NDB,225,9.08586025,-62.09840012,105,VE,LO,MEDIUM
94668,Stuckey_NDB_US,TUF,Stuckey,NDB,350,32.40890121,-92.58950043,271,US,LO,LOW
94669,Tuguegarao_VOR-DME_PH,TUG,Tuguegarao,VOR-DME,112100,17.63330078,121.73600006,8,PH,BOTH,HIGH
94670,Tucurui_VOR-DME_BR,TUI,Tucurui,VOR-DME,112900,-3.80134010,-49.72129822,830,BR,BOTH,HIGH
94671,Tucurui_NDB_BR,TUI,Tucurui,NDB,220,-3.78641009,-49.71440125,830,BR,BOTH,MEDIUM
94672,Tulsa_VORTAC_US,TUL,Tulsa,VORTAC,114400,36.19630051,-95.78810120,770,US,BOTH,HIGH
94673,Tocumen_VOR-DME_PA,TUM,Tocumen,VOR-DME,117100,9.05156040,-79.40010071,135,PA,BOTH,HIGH
94674,Tulln_VOR-DME_AT,TUN,Tulln,VOR-DME,111400,48.30970001,15.98079967,640,AT,BOTH,HIGH
94675,Tulln_NDB_AT,TUN,Tulln,NDB,358,48.30939865,15.98110008,594,AT,BOTH,MEDIUM
94676,Saniat_Rmel_NDB_MA,TUN,Saniat Rmel,NDB,388,35.61579895,-5.27917004,,MA,TERMINAL,LOW
94677,Tupa_NDB_BR,TUP,Tupa,NDB,345,-21.89380074,-50.50220108,1805,BR,LO,MEDIUM
94678,Tours_TACAN_FR,TUR,Tours,TACAN,113800,47.42219925,0.73089200,329,FR,BOTH,HIGH
94679,Turbo_NDB_CO,TUR,Turbo,NDB,352,8.07324982,-76.73660278,7,CO,LO,MEDIUM
94680,Tours_NDB_FR,TUR,Tours,NDB,331,47.56589890,0.78261101,551,FR,LO,LOW
94681,Tucson_VORTAC_US,TUS,Tucson,VORTAC,116000,32.09519958,-110.91500092,2672,US,BOTH,HIGH
94682,Pago_Pago_VORTAC_AS,TUT,Pago Pago,VORTAC,112500,-14.33259964,-170.70799255,31,AS,BOTH,HIGH
94683,Pago_Pago_NDB_AS,TUT,Pago Pago,NDB,403,-14.33220005,-170.71899414,90,AS,BOTH,MEDIUM
94684,Charallave_VOR-DME_VE,TUY,Charallave,VOR-DME,115200,10.29500008,-66.79730225,1694,VE,BOTH,HIGH
94685,Tuzla_TACAN_BA,TUZ,Tuzla,TACAN,109700,44.45709991,18.72960091,785,BA,BOTH,LOW
94686,Athi_River_VOR_KE,TV,Athi River,VOR,115500,-1.50344002,37.02119827,,KE,TERMINAL,LOW
94687,Turner_Valley_NDB_CA,TV,Turner Valley,NDB,299,50.75000000,-114.36900330,,CA,LO,LOW
94688,Talvik_NDB_NO,TV,Talvik,NDB,330,70.05930328,22.99720001,30,NO,LO,LOW
94689,Tyoply_Kluch_NDB_RU,TV,Tyoply Kluch,NDB,310,62.76829910,136.76199341,,RU,TERMINAL,HIGH
94690,Vavau_NDB_TO,TV,Vavau,NDB,400,-18.58559990,-173.97000122,,TO,BOTH,LOW
94691,Gwenn_NDB_US,TV,Gwenn,NDB,365,44.73450089,-85.42929840,901,US,TERMINAL,LOW
94692,Savry_NDB_US,TV,Savry,NDB,344,32.24530029,-91.02580261,75,US,LO,LOW
94693,Traverse_City_VORTAC_US,TVC,Traverse City,VORTAC,114600,44.66790009,-85.55000305,910,US,BOTH,HIGH
94694,Valladolid_TACAN_ES,TVD,Valladolid,TACAN,108200,41.70410156,-4.84981012,2787,ES,BOTH,HIGH
94695,Thief_River_Falls_VOR-DME_US,TVF,Thief River Falls,VOR-DME,108400,48.06930161,-96.18650055,1110,US,LO,MEDIUM
94696,Tavai_NDB_PG,TVI,Tavai,NDB,350,-9.71796989,147.47200012,,PG,BOTH,MEDIUM
94697,Centerville_NDB_US,TVK,Centerville,NDB,290,40.68709946,-92.89990234,1020,US,TERMINAL,LOW
94698,Townsville_TACAN_AU,TVL,Townsville,TACAN,113500,-19.27829933,146.74299622,18,AU,BOTH,LOW
94699,Townsville_NDB_AU,TVL,Townsville,NDB,276,-19.24690056,146.76199341,18,AU,BOTH,HIGH
94700,Trivandrum_VOR-DME_IN,TVM,Trivandrum,VOR-DME,115100,8.47480965,76.92469788,15,IN,BOTH,HIGH
94701,Tiverton_VOR-DME_US,TVT,Tiverton,VOR-DME,116500,40.45800018,-82.12680054,1340,US,LO,MEDIUM
94702,Greencastle_NDB_US,TVX,Greencastle,NDB,521,39.71409988,-86.80609894,825,US,TERMINAL,LOW
94703,Tooele_NDB_US,TVY,Tooele,NDB,371,40.61069870,-112.34799957,4293,US,LO,LOW
94704,Tamworth_VOR-DME_AU,TW,Tamworth,VOR-DME,116000,-31.06620026,150.83000183,1344,AU,BOTH,HIGH
94705,Tamworth_NDB_AU,TW,Tamworth,NDB,341,-31.07119942,150.83099365,,AU,BOTH,HIGH
94706,Toulouse_NDB_FR,TW,Toulouse,NDB,406,43.53060150,1.02528000,813,FR,BOTH,LOW
94707,Soavinandriana_NDB_MG,TW,Soavinandriana,NDB,350,-19.17340088,46.73500061,,MG,BOTH,MEDIUM
94708,Strik_NDB_US,TW,Strik,NDB,389,42.47859955,-114.35399628,4065,US,TERMINAL,MEDIUM
94709,Tarawa_DME_KI,TW,Tarawa,DME,114300,1.37699997,173.14300537,9,KI,BOTH,UNKNOWN
94710,Toowoomba_NDB_AU,TWB,Toowoomba,NDB,386,-27.54190063,151.91200256,2086,AU,BOTH,LOW
94711,Twin_Falls_VORTAC_US,TWF,Twin Falls,VORTAC,115800,42.47990036,-114.48899841,4140,US,BOTH,MEDIUM
94712,Wesley_NDB_US,TWL,Wesley,NDB,204,34.95289993,-80.70520020,660,US,TERMINAL,LOW
94713,Two_Harbors_NDB_US,TWM,Two Harbors,NDB,243,47.05220032,-91.74459839,1071,US,TERMINAL,LOW
94714,Twenthe_TACAN_NL,TWN,Twenthe,TACAN,110700,52.27450180,6.89153004,114,NL,BOTH,HIGH
94715,Twenthe_NDB_NL,TWN,Twenthe,NDB,336,52.26789856,6.87616014,98,NL,LO,LOW
94716,Tainan_TACAN_TW,TWS,Tainan,TACAN,115400,22.94989967,120.20500183,63,TW,BOTH,LOW
94717,Tradewater_NDB_US,TWT,Tradewater,NDB,276,37.46670151,-87.94699860,402,US,TERMINAL,LOW
94718,Tawau_NDB_MY,TWU,Tawau,NDB,278,4.29963017,118.09999847,,MY,BOTH,MEDIUM
94719,Tomsk_NDB_RU,TX,Tomsk,NDB,380,56.38330078,85.21170044,,RU,BOTH,HIGH
94720,Tenerife_Norte_NDB_ES,TX,Tenerife Norte,NDB,410,28.45249939,-16.25769997,,ES,BOTH,MEDIUM
94721,Tecco_NDB_US,TX,Tecco,NDB,234,33.52410126,-93.90599823,260,US,TERMINAL,LOW
94722,Gwnet_NDB_US,TX,Gwnet,NDB,419,34.01990128,-83.86280060,984,US,TERMINAL,LOW
94723,Thurman_VORTAC_US,TXC,Thurman,VORTAC,112900,39.69829941,-103.21499634,4893,US,LO,MEDIUM
94724,Texarkana_VORTAC_US,TXK,Texarkana,VORTAC,116300,33.51390076,-94.07319641,270,US,BOTH,HIGH
94725,Texico_VORTAC_US,TXO,Texico,VORTAC,112200,34.49509811,-102.83999634,4060,US,BOTH,HIGH
94726,Atyrau_NDB_KZ,TY,Atyrau,NDB,315,47.16590118,51.78390121,,KZ,BOTH,MEDIUM
94727,Titahi_Bay_NDB_NZ,TY,Titahi Bay,NDB,234,-41.11669922,174.82000732,,NZ,BOTH,MEDIUM
94728,Indoo_NDB_US,TY,Indoo,NDB,320,32.41579819,-95.46959686,,US,TERMINAL,MEDIUM
94729,Benfi_NDB_US,TY,Benfi,NDB,353,35.74219894,-84.08119965,,US,LO,LOW
94730,Taylor_Co_NDB_US,TYC,Taylor Co,NDB,272,37.40190125,-85.24369812,1053,US,TERMINAL,LOW
94731,Cotonou_VOR-DME_BJ,TYE,Cotonou,VOR-DME,113300,6.36214018,2.39324999,39,BJ,BOTH,HIGH
94732,Sakura_VOR-DME_JP,TYE,Sakura,VOR-DME,112700,35.78359985,140.26300049,97,JP,BOTH,HIGH
94733,Tar_River_VORTAC_US,TYI,Tar River,VORTAC,117800,35.97669983,-77.70379639,70,US,BOTH,MEDIUM
94734,Kandi_NDB_BJ,TYK,Kandi,NDB,366,11.14449978,2.93974996,,BJ,LO,MEDIUM
94735,Talara_NDB_PE,TYL,Talara,NDB,370,-4.57332993,-81.25499725,282,PE,BOTH,MEDIUM
94736,Taoyuan_TACAN_TW,TYN,Taoyuan,TACAN,115800,25.06250000,121.24500275,147,TW,BOTH,LOW
94737,Taiyuan_VOR-DME_CN,TYN,Taiyuan,VOR-DME,113100,37.75170135,112.62000275,2577,CN,BOTH,HIGH
94738,Natitingou_NDB_BJ,TYN,Natitingou,NDB,309,10.36240005,1.34984004,,BJ,LO,MEDIUM
94739,Tyler_VOR-DME_US,TYR,Tyler,VOR-DME,114200,32.35589981,-95.40350342,540,US,LO,LOW
94740,Toneyville_NDB_US,TYV,Toneyville,NDB,290,34.95249939,-92.01950073,272,US,TERMINAL,LOW
94741,Gibraltar_Point_NDB_CA,TZ,Gibraltar Point,NDB,257,43.61280060,-79.38559723,,CA,LO,LOW
94742,Tezpur_NDB_IN,TZ,Tezpur,NDB,208,26.71080017,92.79949951,,IN,BOTH,HIGH
94743,Tete_Chingodzi_NDB_MZ,TZ,Tete Chingodzi,NDB,340,-16.18070030,33.63869858,,MZ,BOTH,MEDIUM
94744,Lask_NDB_PL,TZ,Lask,NDB,322,51.53829956,19.25040054,,PL,TERMINAL,LOW
94745,Tzaneen_NDB_ZA,TZ,Tzaneen,NDB,213,-23.80229950,30.36079979,,ZA,BOTH,MEDIUM
94746,Cogan_NDB_US,TZ,Cogan,NDB,364,39.08649826,-78.06860352,550,US,TERMINAL,LOW
94747,Taiz_NDB_YE,TZ,Taiz,NDB,385,13.68889999,44.13750076,4600,YE,BOTH,HIGH
94748,Takamatsu_VORTAC_JP,TZC,Takamatsu,VORTAC,117500,34.32640076,133.95300293,1607,JP,BOTH,HIGH
94749,Tessalit_NDB_ML,TZE,Tessalit,NDB,299,20.25699997,0.98816699,,ML,BOTH,MEDIUM
94750,Tianzhen_VOR-DME_CN,TZH,Tianzhen,VOR-DME,115600,40.41170120,114.05000305,3268,CN,BOTH,HIGH
94751,Gao_NDB_ML,TZI,Gao,NDB,364,16.23940086,-0.02336100,882,ML,BOTH,MEDIUM
94752,Kayes_NDB_ML,TZJ,Kayes,NDB,343,14.43150043,-11.42840004,,ML,LO,MEDIUM
94753,Tuzkoy_VOR-DME_TR,TZK,Tuzkoy,VOR-DME,115300,38.76750183,34.54079819,3100,TR,BOTH,HIGH
94754,Tuzkoy_NDB_TR,TZK,Tuzkoy,NDB,371,38.76750183,34.54079819,3100,TR,LO,LOW
94755,Trezzo_VOR-DME_IT,TZO,Trezzo,VOR-DME,117250,45.55929947,9.50718975,500,IT,BOTH,HIGH
94756,Trezzo_NDB_IT,TZO,Trezzo,NDB,345,45.55849838,9.50930023,499,IT,BOTH,LOW
94757,Bristow_NDB_US,TZO,Bristow,NDB,251,35.76979828,-96.42469788,929,US,TERMINAL,LOW
